episode,reward,success,epsilon,steps
3595,1.0,1,0.05,21
3596,1.0,1,0.05,23
3597,1.0,1,0.05,8
3598,1.0,1,0.05,44
3599,1.0,1,0.05,25
3600,1.0,1,0.05,49
3601,0.0,1,0.05,9
3602,0.0,1,0.05,28
3603,0.0,1,0.05,10
3604,0.0,1,0.05,22
3605,0.0,1,0.05,5
3606,1.0,1,0.05,9
3607,1.0,1,0.05,21
3608,0.0,1,0.05,15
3609,0.0,1,0.05,9
3610,0.0,1,0.05,40
3611,0.0,1,0.05,51
3612,0.0,1,0.05,3
3613,0.0,1,0.05,53
3614,0.0,1,0.05,22
3615,0.0,1,0.05,27
3616,1.0,1,0.05,36
3617,1.0,1,0.05,14
3618,0.0,1,0.05,21
3619,1.0,1,0.05,18
3620,0.0,1,0.05,15
3621,1.0,1,0.05,38
3622,1.0,1,0.05,60
3623,1.0,1,0.05,19
3624,0.0,1,0.05,9
3625,1.0,1,0.05,95
3626,1.0,1,0.05,14
3627,1.0,1,0.05,22
3628,0.0,1,0.05,55
3629,0.0,1,0.05,8
3630,1.0,1,0.05,18
3631,1.0,1,0.05,12
3632,0.0,1,0.05,100
3633,0.0,1,0.05,8
3634,1.0,1,0.05,30
3635,1.0,1,0.05,12
3636,1.0,1,0.05,20
3637,1.0,1,0.05,51
3638,1.0,1,0.05,11
3639,1.0,1,0.05,35
3640,0.0,1,0.05,22
3641,0.0,1,0.05,100
3642,0.0,1,0.05,22
3643,1.0,1,0.05,22
3644,0.0,1,0.05,12
3645,0.0,1,0.05,12
3646,1.0,1,0.05,18
3647,0.0,1,0.05,94
3648,0.0,1,0.05,34
3649,1.0,1,0.05,16
3650,1.0,1,0.05,79
3651,1.0,1,0.05,20
3652,1.0,1,0.05,9
3653,0.0,1,0.05,9
3654,0.0,1,0.05,37
3655,1.0,1,0.05,12
3656,1.0,1,0.05,23
3657,0.0,1,0.05,18
3658,0.0,1,0.05,100
3659,0.0,1,0.05,3
3660,0.0,1,0.05,13
3661,0.0,1,0.05,100
3662,1.0,1,0.05,9
3663,0.0,1,0.05,15
3664,1.0,1,0.05,64
3665,1.0,1,0.05,37
3666,1.0,1,0.05,31
3667,1.0,1,0.05,13
3668,1.0,1,0.05,8
3669,1.0,1,0.05,43
3670,0.0,1,0.05,17
3671,1.0,1,0.05,24
3672,1.0,1,0.05,63
3673,1.0,1,0.05,22
3674,1.0,1,0.05,27
3675,1.0,1,0.05,47
3676,0.0,1,0.05,50
3677,0.0,1,0.05,70
3678,0.0,1,0.05,36
3679,0.0,1,0.05,44
3680,1.0,1,0.05,15
3681,1.0,1,0.05,23
3682,1.0,1,0.05,12
3683,1.0,1,0.05,61
3684,0.0,1,0.05,96
3685,0.0,1,0.05,91
3686,1.0,1,0.05,35
3687,0.0,1,0.05,100
3688,1.0,1,0.05,82
3689,1.0,1,0.05,81
3690,0.0,1,0.05,30
3691,1.0,1,0.05,62
3692,1.0,1,0.05,16
3693,1.0,1,0.05,44
3694,0.0,1,0.05,7
3695,0.0,1,0.05,35
3696,0.0,1,0.05,65
3697,1.0,1,0.05,23
3698,1.0,1,0.05,19
3699,1.0,1,0.05,50
3700,1.0,1,0.05,22
3701,0.0,1,0.05,3
3702,0.0,1,0.05,96
3703,0.0,1,0.05,28
3704,1.0,1,0.05,11
3705,0.0,1,0.05,23
3706,0.0,1,0.05,84
3707,0.0,1,0.05,100
3708,0.0,1,0.05,30
3709,0.0,1,0.05,18
3710,0.0,1,0.05,12
3711,1.0,1,0.05,29
3712,1.0,1,0.05,21
3713,0.0,1,0.05,25
3714,1.0,1,0.05,31
3715,0.0,1,0.05,87
3716,1.0,1,0.05,35
3717,1.0,1,0.05,30
3718,1.0,1,0.05,54
3719,0.0,1,0.05,26
3720,0.0,1,0.05,42
3721,0.0,1,0.05,54
3722,0.0,1,0.05,83
3723,0.0,1,0.05,100
3724,0.0,1,0.05,41
3725,1.0,1,0.05,16
3726,1.0,1,0.05,24
3727,0.0,1,0.05,38
3728,1.0,1,0.05,24
3729,0.0,1,0.05,55
3730,0.0,1,0.05,28
3731,1.0,1,0.05,12
3732,1.0,1,0.05,33
3733,1.0,1,0.05,27
3734,0.0,1,0.05,8
3735,1.0,1,0.05,15
3736,1.0,1,0.05,31
3737,0.0,1,0.05,10
3738,1.0,1,0.05,25
3739,0.0,1,0.05,25
3740,0.0,1,0.05,23
3741,0.0,1,0.05,21
3742,0.0,1,0.05,40
3743,1.0,1,0.05,17
3744,0.0,1,0.05,17
3745,1.0,1,0.05,20
3746,0.0,1,0.05,7
3747,0.0,1,0.05,17
3748,0.0,1,0.05,31
3749,0.0,1,0.05,20
3750,0.0,1,0.05,19
3751,1.0,1,0.05,92
3752,1.0,1,0.05,59
3753,0.0,1,0.05,7
3754,1.0,1,0.05,26
3755,1.0,1,0.05,82
3756,0.0,1,0.05,5
3757,1.0,1,0.05,56
3758,1.0,1,0.05,47
3759,0.0,1,0.05,21
3760,0.0,1,0.05,31
3761,0.0,1,0.05,30
3762,1.0,1,0.05,16
3763,1.0,1,0.05,49
3764,0.0,1,0.05,42
3765,0.0,1,0.05,67
3766,1.0,1,0.05,9
3767,0.0,1,0.05,34
3768,1.0,1,0.05,12
3769,0.0,1,0.05,15
3770,1.0,1,0.05,78
3771,1.0,1,0.05,18
3772,1.0,1,0.05,25
3773,1.0,1,0.05,16
3774,0.0,1,0.05,100
3775,0.0,1,0.05,100
3776,0.0,1,0.05,2
3777,0.0,1,0.05,18
3778,0.0,1,0.05,15
3779,0.0,1,0.05,14
3780,0.0,1,0.05,5
3781,1.0,1,0.05,19
3782,0.0,1,0.05,46
3783,0.0,1,0.05,68
3784,0.0,1,0.05,20
3785,1.0,1,0.05,59
3786,0.0,1,0.05,36
3787,0.0,1,0.05,79
3788,1.0,1,0.05,38
3789,1.0,1,0.05,42
3790,1.0,1,0.05,21
3791,1.0,1,0.05,76
3792,1.0,1,0.05,22
3793,1.0,1,0.05,65
3794,1.0,1,0.05,36
3795,0.0,1,0.05,19
3796,1.0,1,0.05,18
3797,1.0,1,0.05,8
3798,0.0,1,0.05,37
3799,0.0,1,0.05,15
3800,0.0,1,0.05,40
3801,0.0,1,0.05,47
3802,1.0,1,0.05,18
3803,0.0,1,0.05,30
3804,1.0,1,0.05,14
3805,0.0,1,0.05,11
3806,0.0,1,0.05,9
3807,0.0,1,0.05,27
3808,0.0,1,0.05,33
3809,0.0,1,0.05,15
3810,1.0,1,0.05,6
3811,0.0,1,0.05,13
3812,1.0,1,0.05,16
3813,1.0,1,0.05,71
3814,0.0,1,0.05,17
3815,1.0,1,0.05,38
3816,0.0,1,0.05,100
3817,1.0,1,0.05,46
3818,1.0,1,0.05,29
3819,1.0,1,0.05,36
3820,1.0,1,0.05,52
3821,1.0,1,0.05,33
3822,1.0,1,0.05,12
3823,0.0,1,0.05,11
3824,1.0,1,0.05,17
3825,0.0,1,0.05,12
3826,0.0,1,0.05,100
3827,0.0,1,0.05,3
3828,0.0,1,0.05,12
3829,1.0,1,0.05,26
3830,1.0,1,0.05,20
3831,1.0,1,0.05,15
3832,1.0,1,0.05,18
3833,0.0,1,0.05,11
3834,1.0,1,0.05,34
3835,0.0,1,0.05,28
3836,0.0,1,0.05,10
3837,1.0,1,0.05,9
3838,1.0,1,0.05,28
3839,0.0,1,0.05,15
3840,1.0,1,0.05,48
3841,0.0,1,0.05,61
3842,0.0,1,0.05,82
3843,0.0,1,0.05,7
3844,0.0,1,0.05,49
3845,1.0,1,0.05,44
3846,1.0,1,0.05,65
3847,1.0,1,0.05,14
3848,0.0,1,0.05,35
3849,0.0,1,0.05,5
3850,1.0,1,0.05,25
3851,1.0,1,0.05,28
3852,0.0,1,0.05,30
3853,1.0,1,0.05,35
3854,1.0,1,0.05,26
3855,0.0,1,0.05,30
3856,0.0,1,0.05,63
3857,0.0,1,0.05,30
3858,0.0,1,0.05,46
3859,0.0,1,0.05,23
3860,0.0,1,0.05,32
3861,0.0,1,0.05,34
3862,1.0,1,0.05,16
3863,0.0,1,0.05,4
3864,0.0,1,0.05,21
3865,0.0,1,0.05,18
3866,0.0,1,0.05,19
3867,0.0,1,0.05,25
3868,1.0,1,0.05,7
3869,0.0,1,0.05,100
3870,1.0,1,0.05,35
3871,0.0,1,0.05,100
3872,1.0,1,0.05,86
3873,0.0,1,0.05,24
3874,1.0,1,0.05,32
3875,0.0,1,0.05,31
3876,1.0,1,0.05,7
3877,0.0,1,0.05,2
3878,1.0,1,0.05,21
3879,1.0,1,0.05,37
3880,1.0,1,0.05,72
3881,1.0,1,0.05,18
3882,0.0,1,0.05,40
3883,1.0,1,0.05,28
3884,0.0,1,0.05,48
3885,1.0,1,0.05,24
3886,1.0,1,0.05,92
3887,0.0,1,0.05,3
3888,1.0,1,0.05,34
3889,1.0,1,0.05,32
3890,0.0,1,0.05,7
3891,0.0,1,0.05,27
3892,1.0,1,0.05,16
3893,0.0,1,0.05,32
3894,1.0,1,0.05,33
3895,1.0,1,0.05,92
3896,1.0,1,0.05,28
3897,1.0,1,0.05,13
3898,1.0,1,0.05,16
3899,0.0,1,0.05,19
3900,1.0,1,0.05,36
3901,0.0,1,0.05,11
3902,1.0,1,0.05,42
3903,1.0,1,0.05,10
3904,0.0,1,0.05,26
3905,0.0,1,0.05,3
3906,0.0,1,0.05,33
3907,0.0,1,0.05,4
3908,0.0,1,0.05,35
3909,1.0,1,0.05,34
3910,1.0,1,0.05,65
3911,0.0,1,0.05,37
3912,1.0,1,0.05,50
3913,1.0,1,0.05,36
3914,0.0,1,0.05,17
3915,1.0,1,0.05,31
3916,1.0,1,0.05,32
3917,1.0,1,0.05,22
3918,0.0,1,0.05,61
3919,0.0,1,0.05,8
3920,0.0,1,0.05,47
3921,0.0,1,0.05,28
3922,0.0,1,0.05,8
3923,1.0,1,0.05,43
3924,1.0,1,0.05,36
3925,0.0,1,0.05,54
3926,0.0,1,0.05,51
3927,0.0,1,0.05,20
3928,0.0,1,0.05,29
3929,0.0,1,0.05,21
3930,0.0,1,0.05,81
3931,0.0,1,0.05,22
3932,1.0,1,0.05,30
3933,0.0,1,0.05,4
3934,0.0,1,0.05,12
3935,0.0,1,0.05,27
3936,1.0,1,0.05,62
3937,1.0,1,0.05,20
3938,1.0,1,0.05,40
3939,1.0,1,0.05,17
3940,1.0,1,0.05,8
3941,0.0,1,0.05,86
3942,1.0,1,0.05,19
3943,1.0,1,0.05,22
3944,1.0,1,0.05,27
3945,0.0,1,0.05,100
3946,1.0,1,0.05,20
3947,0.0,1,0.05,10
3948,0.0,1,0.05,23
3949,1.0,1,0.05,22
3950,1.0,1,0.05,53
3951,0.0,1,0.05,5
3952,1.0,1,0.05,29
3953,0.0,1,0.05,4
3954,1.0,1,0.05,38
3955,0.0,1,0.05,18
3956,0.0,1,0.05,8
3957,0.0,1,0.05,24
3958,1.0,1,0.05,26
3959,0.0,1,0.05,11
3960,0.0,1,0.05,54
3961,1.0,1,0.05,74
3962,0.0,1,0.05,32
3963,1.0,1,0.05,22
3964,1.0,1,0.05,30
3965,0.0,1,0.05,35
3966,1.0,1,0.05,46
3967,1.0,1,0.05,68
3968,0.0,1,0.05,14
3969,1.0,1,0.05,19
3970,1.0,1,0.05,63
3971,0.0,1,0.05,7
3972,1.0,1,0.05,14
3973,1.0,1,0.05,81
3974,1.0,1,0.05,23
3975,0.0,1,0.05,31
3976,1.0,1,0.05,81
3977,1.0,1,0.05,20
3978,1.0,1,0.05,46
3979,1.0,1,0.05,42
3980,0.0,1,0.05,25
3981,1.0,1,0.05,31
3982,1.0,1,0.05,45
3983,0.0,1,0.05,6
3984,1.0,1,0.05,34
3985,1.0,1,0.05,62
3986,0.0,1,0.05,12
3987,0.0,1,0.05,20
3988,0.0,1,0.05,37
3989,1.0,1,0.05,26
3990,0.0,1,0.05,16
3991,1.0,1,0.05,78
3992,1.0,1,0.05,10
3993,1.0,1,0.05,44
3994,1.0,1,0.05,35
3995,0.0,1,0.05,16
3996,0.0,1,0.05,6
3997,1.0,1,0.05,45
3998,1.0,1,0.05,57
3999,1.0,1,0.05,31
4000,1.0,1,0.05,25
4001,0.0,1,0.05,47
4002,1.0,1,0.05,15
4003,1.0,1,0.05,29
4004,1.0,1,0.05,20
4005,1.0,1,0.05,25
4006,0.0,1,0.05,41
4007,1.0,1,0.05,42
4008,1.0,1,0.05,11
4009,0.0,1,0.05,13
4010,0.0,1,0.05,29
4011,1.0,1,0.05,11
4012,1.0,1,0.05,36
4013,0.0,1,0.05,50
4014,1.0,1,0.05,57
4015,0.0,1,0.05,31
4016,0.0,1,0.05,40
4017,0.0,1,0.05,55
4018,1.0,1,0.05,42
4019,1.0,1,0.05,10
4020,0.0,1,0.05,14
4021,0.0,1,0.05,30
4022,1.0,1,0.05,28
4023,0.0,1,0.05,27
4024,0.0,1,0.05,40
4025,0.0,1,0.05,37
4026,1.0,1,0.05,22
4027,0.0,1,0.05,13
4028,1.0,1,0.05,28
4029,1.0,1,0.05,28
4030,0.0,1,0.05,7
4031,0.0,1,0.05,40
4032,1.0,1,0.05,27
4033,1.0,1,0.05,40
4034,1.0,1,0.05,37
4035,0.0,1,0.05,62
4036,1.0,1,0.05,64
4037,0.0,1,0.05,67
4038,0.0,1,0.05,8
4039,0.0,1,0.05,42
4040,1.0,1,0.05,44
4041,0.0,1,0.05,17
4042,0.0,1,0.05,70
4043,1.0,1,0.05,53
4044,0.0,1,0.05,16
4045,0.0,1,0.05,60
4046,1.0,1,0.05,20
4047,1.0,1,0.05,20
4048,1.0,1,0.05,52
4049,1.0,1,0.05,44
4050,0.0,1,0.05,6
4051,1.0,1,0.05,43
4052,1.0,1,0.05,19
4053,1.0,1,0.05,47
4054,0.0,1,0.05,29
4055,0.0,1,0.05,6
4056,1.0,1,0.05,14
4057,1.0,1,0.05,22
4058,0.0,1,0.05,12
4059,0.0,1,0.05,20
4060,1.0,1,0.05,25
4061,0.0,1,0.05,24
4062,1.0,1,0.05,81
4063,0.0,1,0.05,100
4064,0.0,1,0.05,22
4065,1.0,1,0.05,85
4066,1.0,1,0.05,16
4067,1.0,1,0.05,22
4068,1.0,1,0.05,8
4069,0.0,1,0.05,7
4070,1.0,1,0.05,30
4071,0.0,1,0.05,36
4072,0.0,1,0.05,59
4073,1.0,1,0.05,78
4074,1.0,1,0.05,53
4075,0.0,1,0.05,27
4076,0.0,1,0.05,43
4077,1.0,1,0.05,15
4078,1.0,1,0.05,50
4079,1.0,1,0.05,40
4080,1.0,1,0.05,8
4081,0.0,1,0.05,7
4082,0.0,1,0.05,7
4083,1.0,1,0.05,65
4084,0.0,1,0.05,52
4085,0.0,1,0.05,18
4086,1.0,1,0.05,28
4087,1.0,1,0.05,47
4088,0.0,1,0.05,38
4089,1.0,1,0.05,27
4090,1.0,1,0.05,7
4091,0.0,1,0.05,32
4092,1.0,1,0.05,9
4093,1.0,1,0.05,15
4094,1.0,1,0.05,96
4095,1.0,1,0.05,50
4096,1.0,1,0.05,24
4097,0.0,1,0.05,6
4098,1.0,1,0.05,23
4099,0.0,1,0.05,51
4100,1.0,1,0.05,12
4101,0.0,1,0.05,49
4102,1.0,1,0.05,24
4103,1.0,1,0.05,25
4104,0.0,1,0.05,50
4105,1.0,1,0.05,19
4106,1.0,1,0.05,38
4107,0.0,1,0.05,4
4108,1.0,1,0.05,26
4109,0.0,1,0.05,57
4110,0.0,1,0.05,6
4111,1.0,1,0.05,28
4112,1.0,1,0.05,48
4113,0.0,1,0.05,25
4114,0.0,1,0.05,25
4115,1.0,1,0.05,27
4116,0.0,1,0.05,13
4117,1.0,1,0.05,63
4118,1.0,1,0.05,68
4119,1.0,1,0.05,47
4120,0.0,1,0.05,32
4121,1.0,1,0.05,91
4122,0.0,1,0.05,3
4123,1.0,1,0.05,99
4124,1.0,1,0.05,12
4125,0.0,1,0.05,12
4126,0.0,1,0.05,13
4127,1.0,1,0.05,17
4128,0.0,1,0.05,16
4129,0.0,1,0.05,42
4130,1.0,1,0.05,12
4131,0.0,1,0.05,52
4132,1.0,1,0.05,58
4133,0.0,1,0.05,55
4134,1.0,1,0.05,17
4135,1.0,1,0.05,59
4136,0.0,1,0.05,6
4137,1.0,1,0.05,20
4138,1.0,1,0.05,25
4139,1.0,1,0.05,26
4140,0.0,1,0.05,19
4141,0.0,1,0.05,28
4142,0.0,1,0.05,35
4143,1.0,1,0.05,42
4144,1.0,1,0.05,7
4145,0.0,1,0.05,17
4146,0.0,1,0.05,19
4147,0.0,1,0.05,12
4148,0.0,1,0.05,26
4149,0.0,1,0.05,16
4150,1.0,1,0.05,82
4151,0.0,1,0.05,29
4152,0.0,1,0.05,23
4153,0.0,1,0.05,5
4154,0.0,1,0.05,19
4155,0.0,1,0.05,33
4156,1.0,1,0.05,10
4157,0.0,1,0.05,3
4158,1.0,1,0.05,22
4159,0.0,1,0.05,43
4160,0.0,1,0.05,34
4161,1.0,1,0.05,22
4162,1.0,1,0.05,29
4163,0.0,1,0.05,24
4164,0.0,1,0.05,6
4165,0.0,1,0.05,15
4166,1.0,1,0.05,55
4167,0.0,1,0.05,15
4168,0.0,1,0.05,17
4169,0.0,1,0.05,18
4170,0.0,1,0.05,10
4171,0.0,1,0.05,23
4172,1.0,1,0.05,81
4173,0.0,1,0.05,82
4174,1.0,1,0.05,18
4175,1.0,1,0.05,14
4176,0.0,1,0.05,9
4177,0.0,1,0.05,16
4178,0.0,1,0.05,19
4179,1.0,1,0.05,39
4180,1.0,1,0.05,12
4181,1.0,1,0.05,13
4182,1.0,1,0.05,64
4183,0.0,1,0.05,18
4184,1.0,1,0.05,63
4185,0.0,1,0.05,12
4186,1.0,1,0.05,31
4187,1.0,1,0.05,15
4188,0.0,1,0.05,18
4189,1.0,1,0.05,42
4190,0.0,1,0.05,24
4191,1.0,1,0.05,45
4192,0.0,1,0.05,15
4193,1.0,1,0.05,15
4194,1.0,1,0.05,20
4195,1.0,1,0.05,29
4196,1.0,1,0.05,72
4197,1.0,1,0.05,18
4198,1.0,1,0.05,26
4199,1.0,1,0.05,88
4200,0.0,1,0.05,13
4201,0.0,1,0.05,65
4202,0.0,1,0.05,19
4203,0.0,1,0.05,100
4204,0.0,1,0.05,80
4205,1.0,1,0.05,11
4206,1.0,1,0.05,15
4207,0.0,1,0.05,16
4208,1.0,1,0.05,35
4209,1.0,1,0.05,8
4210,0.0,1,0.05,19
4211,0.0,1,0.05,9
4212,0.0,1,0.05,16
4213,0.0,1,0.05,12
4214,0.0,1,0.05,13
4215,1.0,1,0.05,21
4216,1.0,1,0.05,52
4217,0.0,1,0.05,8
4218,0.0,1,0.05,100
4219,0.0,1,0.05,7
4220,1.0,1,0.05,13
4221,1.0,1,0.05,22
4222,0.0,1,0.05,87
4223,0.0,1,0.05,16
4224,1.0,1,0.05,21
4225,1.0,1,0.05,39
4226,0.0,1,0.05,3
4227,1.0,1,0.05,28
4228,1.0,1,0.05,12
4229,0.0,1,0.05,13
4230,1.0,1,0.05,18
4231,0.0,1,0.05,8
4232,1.0,1,0.05,22
4233,1.0,1,0.05,9
4234,1.0,1,0.05,13
4235,0.0,1,0.05,29
4236,0.0,1,0.05,8
4237,1.0,1,0.05,14
4238,0.0,1,0.05,4
4239,0.0,1,0.05,100
4240,1.0,1,0.05,21
4241,1.0,1,0.05,35
4242,0.0,1,0.05,73
4243,0.0,1,0.05,17
4244,0.0,1,0.05,11
4245,0.0,1,0.05,21
4246,0.0,1,0.05,19
4247,0.0,1,0.05,23
4248,0.0,1,0.05,100
4249,1.0,1,0.05,59
4250,0.0,1,0.05,5
4251,1.0,1,0.05,28
4252,1.0,1,0.05,23
4253,1.0,1,0.05,25
4254,1.0,1,0.05,18
4255,0.0,1,0.05,36
4256,1.0,1,0.05,18
4257,0.0,1,0.05,97
4258,0.0,1,0.05,29
4259,0.0,1,0.05,2
4260,1.0,1,0.05,91
4261,1.0,1,0.05,41
4262,0.0,1,0.05,6
4263,0.0,1,0.05,17
4264,0.0,1,0.05,9
4265,1.0,1,0.05,19
4266,0.0,1,0.05,100
4267,1.0,1,0.05,21
4268,0.0,1,0.05,2
4269,0.0,1,0.05,27
4270,0.0,1,0.05,12
4271,1.0,1,0.05,27
4272,1.0,1,0.05,10
4273,1.0,1,0.05,20
4274,0.0,1,0.05,13
4275,0.0,1,0.05,41
4276,0.0,1,0.05,16
4277,0.0,1,0.05,47
4278,1.0,1,0.05,50
4279,1.0,1,0.05,23
4280,0.0,1,0.05,8
4281,0.0,1,0.05,36
4282,0.0,1,0.05,9
4283,1.0,1,0.05,20
4284,0.0,1,0.05,15
4285,1.0,1,0.05,29
4286,1.0,1,0.05,90
4287,1.0,1,0.05,40
4288,1.0,1,0.05,29
4289,1.0,1,0.05,47
4290,1.0,1,0.05,18
4291,1.0,1,0.05,71
4292,0.0,1,0.05,16
4293,1.0,1,0.05,21
4294,0.0,1,0.05,14
4295,0.0,1,0.05,100
4296,1.0,1,0.05,24
4297,1.0,1,0.05,44
4298,1.0,1,0.05,12
4299,0.0,1,0.05,40
4300,1.0,1,0.05,43
4301,0.0,1,0.05,13
4302,0.0,1,0.05,21
4303,0.0,1,0.05,38
4304,1.0,1,0.05,12
4305,1.0,1,0.05,8
4306,1.0,1,0.05,41
4307,1.0,1,0.05,8
4308,1.0,1,0.05,44
4309,1.0,1,0.05,20
4310,1.0,1,0.05,12
4311,1.0,1,0.05,33
4312,1.0,1,0.05,39
4313,0.0,1,0.05,35
4314,1.0,1,0.05,16
4315,1.0,1,0.05,36
4316,1.0,1,0.05,24
4317,1.0,1,0.05,53
4318,1.0,1,0.05,85
4319,0.0,1,0.05,27
4320,0.0,1,0.05,6
4321,1.0,1,0.05,48
4322,0.0,1,0.05,30
4323,1.0,1,0.05,20
4324,0.0,1,0.05,51
4325,1.0,1,0.05,24
4326,0.0,1,0.05,41
4327,1.0,1,0.05,55
4328,1.0,1,0.05,22
4329,0.0,1,0.05,3
4330,1.0,1,0.05,42
4331,1.0,1,0.05,20
4332,0.0,1,0.05,29
4333,1.0,1,0.05,31
4334,0.0,1,0.05,13
4335,0.0,1,0.05,18
4336,0.0,1,0.05,47
4337,0.0,1,0.05,10
4338,0.0,1,0.05,25
4339,0.0,1,0.05,63
4340,1.0,1,0.05,24
4341,0.0,1,0.05,55
4342,1.0,1,0.05,16
4343,1.0,1,0.05,38
4344,1.0,1,0.05,23
4345,1.0,1,0.05,14
4346,1.0,1,0.05,36
4347,0.0,1,0.05,14
4348,0.0,1,0.05,59
4349,1.0,1,0.05,11
4350,1.0,1,0.05,49
4351,1.0,1,0.05,61
4352,0.0,1,0.05,22
4353,0.0,1,0.05,73
4354,1.0,1,0.05,24
4355,1.0,1,0.05,23
4356,1.0,1,0.05,9
4357,1.0,1,0.05,51
4358,1.0,1,0.05,36
4359,0.0,1,0.05,62
4360,1.0,1,0.05,15
4361,1.0,1,0.05,33
4362,0.0,1,0.05,100
4363,1.0,1,0.05,8
4364,1.0,1,0.05,53
4365,1.0,1,0.05,32
4366,0.0,1,0.05,15
4367,1.0,1,0.05,52
4368,0.0,1,0.05,25
4369,1.0,1,0.05,24
4370,1.0,1,0.05,10
4371,1.0,1,0.05,25
4372,1.0,1,0.05,26
4373,0.0,1,0.05,100
4374,1.0,1,0.05,30
4375,1.0,1,0.05,16
4376,1.0,1,0.05,13
4377,1.0,1,0.05,59
4378,1.0,1,0.05,34
4379,1.0,1,0.05,12
4380,1.0,1,0.05,20
4381,1.0,1,0.05,38
4382,1.0,1,0.05,33
4383,1.0,1,0.05,55
4384,0.0,1,0.05,34
4385,0.0,1,0.05,31
4386,1.0,1,0.05,52
4387,0.0,1,0.05,24
4388,1.0,1,0.05,16
4389,1.0,1,0.05,30
4390,1.0,1,0.05,31
4391,1.0,1,0.05,33
4392,1.0,1,0.05,11
4393,1.0,1,0.05,46
4394,1.0,1,0.05,50
4395,1.0,1,0.05,21
4396,0.0,1,0.05,16
4397,0.0,1,0.05,20
4398,1.0,1,0.05,43
4399,1.0,1,0.05,65
4400,0.0,1,0.05,80
4401,0.0,1,0.05,100
4402,1.0,1,0.05,9
4403,1.0,1,0.05,55
4404,1.0,1,0.05,49
4405,1.0,1,0.05,31
4406,0.0,1,0.05,26
4407,1.0,1,0.05,26
4408,0.0,1,0.05,15
4409,1.0,1,0.05,37
4410,1.0,1,0.05,24
4411,0.0,1,0.05,56
4412,1.0,1,0.05,26
4413,1.0,1,0.05,44
4414,1.0,1,0.05,14
4415,1.0,1,0.05,19
4416,0.0,1,0.05,19
4417,1.0,1,0.05,7
4418,1.0,1,0.05,29
4419,0.0,1,0.05,22
4420,0.0,1,0.05,97
4421,0.0,1,0.05,49
4422,0.0,1,0.05,71
4423,0.0,1,0.05,17
4424,0.0,1,0.05,28
4425,0.0,1,0.05,61
4426,0.0,1,0.05,19
4427,0.0,1,0.05,76
4428,1.0,1,0.05,37
4429,0.0,1,0.05,27
4430,1.0,1,0.05,14
4431,0.0,1,0.05,11
4432,1.0,1,0.05,16
4433,1.0,1,0.05,26
4434,0.0,1,0.05,39
4435,0.0,1,0.05,44
4436,1.0,1,0.05,18
4437,1.0,1,0.05,43
4438,1.0,1,0.05,18
4439,0.0,1,0.05,24
4440,1.0,1,0.05,98
4441,0.0,1,0.05,7
4442,1.0,1,0.05,24
4443,0.0,1,0.05,35
4444,1.0,1,0.05,26
4445,0.0,1,0.05,100
4446,0.0,1,0.05,38
4447,0.0,1,0.05,29
4448,0.0,1,0.05,37
4449,0.0,1,0.05,28
4450,1.0,1,0.05,20
4451,1.0,1,0.05,24
4452,1.0,1,0.05,44
4453,0.0,1,0.05,9
4454,1.0,1,0.05,22
4455,0.0,1,0.05,17
4456,0.0,1,0.05,28
4457,1.0,1,0.05,79
4458,0.0,1,0.05,36
4459,0.0,1,0.05,22
4460,1.0,1,0.05,33
4461,0.0,1,0.05,48
4462,1.0,1,0.05,22
4463,0.0,1,0.05,27
4464,1.0,1,0.05,50
4465,0.0,1,0.05,7
4466,0.0,1,0.05,3
4467,0.0,1,0.05,16
4468,0.0,1,0.05,22
4469,0.0,1,0.05,15
4470,0.0,1,0.05,39
4471,0.0,1,0.05,40
4472,0.0,1,0.05,22
4473,0.0,1,0.05,46
4474,0.0,1,0.05,49
4475,0.0,1,0.05,24
4476,1.0,1,0.05,25
4477,1.0,1,0.05,25
4478,1.0,1,0.05,64
4479,1.0,1,0.05,14
4480,0.0,1,0.05,18
4481,0.0,1,0.05,17
4482,0.0,1,0.05,26
4483,0.0,1,0.05,17
4484,0.0,1,0.05,76
4485,1.0,1,0.05,31
4486,0.0,1,0.05,26
4487,0.0,1,0.05,33
4488,0.0,1,0.05,16
4489,0.0,1,0.05,27
4490,1.0,1,0.05,30
4491,0.0,1,0.05,37
4492,0.0,1,0.05,34
4493,1.0,1,0.05,30
4494,1.0,1,0.05,45
4495,0.0,1,0.05,25
4496,0.0,1,0.05,100
4497,0.0,1,0.05,17
4498,1.0,1,0.05,19
4499,1.0,1,0.05,33
4500,0.0,1,0.05,12
4501,1.0,1,0.05,12
4502,1.0,1,0.05,58
4503,0.0,1,0.05,17
4504,0.0,1,0.05,10
4505,1.0,1,0.05,40
4506,0.0,1,0.05,33
4507,1.0,1,0.05,10
4508,0.0,1,0.05,61
4509,1.0,1,0.05,8
4510,1.0,1,0.05,7
4511,0.0,1,0.05,28
4512,0.0,1,0.05,17
4513,0.0,1,0.05,12
4514,0.0,1,0.05,7
4515,1.0,1,0.05,10
4516,1.0,1,0.05,40
4517,1.0,1,0.05,33
4518,0.0,1,0.05,36
4519,1.0,1,0.05,18
4520,0.0,1,0.05,50
4521,0.0,1,0.05,77
4522,0.0,1,0.05,11
4523,0.0,1,0.05,27
4524,0.0,1,0.05,51
4525,1.0,1,0.05,63
4526,0.0,1,0.05,2
